Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
0.0,1,1,12.0,2,3.0,3,5,2.0,2,1.0,13.0,0.0,1.0,2.0,126.59,0.0
26.0,1,1,14.0,2,3.0,4,0,4.0,9,0.0,20.0,4.0,5.0,4.51735087321388,229.45,0.0
4.0,1,1,18.0,1,3.0,3,3,2.0,9,1.0,23.0,1.0,1.0,2.0,139.29,0.0
0.0,1,1,15.68136813681368,0,3.0,4,5,4.0,6,0.0,16.0,0.0,1.0,1.0,125.46,1.0
10.0,0,1,25.0,2,4.0,4,2,1.0,4,0.0,21.0,1.0,2.0,10.0,202.79,0.0
8.0,1,1,36.0,1,3.0,4,2,3.0,6,0.0,14.0,6.0,8.0,8.0,179.29,0.0
7.0,1,1,8.0,1,2.9317314170222324,1,5,1.0,1,1.0,14.0,1.0,1.0,2.0,129.32,0.0
5.0,1,1,15.0,2,3.0,3,2,2.0,2,1.0,12.0,1.0,1.0,5.0,163.22,0.0
12.0,0,1,7.0,2,3.0,4,2,1.0,9,0.0,16.0,3.0,3.0,10.0,172.35,0.0
7.0,1,1,8.0,1,2.0,4,3,5.0,2,0.0,11.0,1.0,1.0,3.0,143.81,0.0
2.0,0,2,7.0,2,3.0,4,3,1.0,3,0.0,16.0,1.0,3.0,3.0,152.06,0.0
1.0,1,1,17.0,0,3.0,2,3,3.0,4,0.0,17.0,3.0,3.0,3.0,145.73,0.0
15.0,1,1,8.0,3,3.0,4,2,1.0,4,0.0,23.0,1.0,1.0,0.0,167.81,0.0
9.0,1,1,8.0,3,3.0,3,2,4.0,5,1.0,22.0,1.0,1.0,0.0,169.62,0.0
13.0,1,1,22.0,2,2.0,3,0,1.0,7,1.0,15.0,1.0,3.0,3.0,179.45,0.0
13.0,0,1,15.0,3,2.0,3,2,3.0,4,0.0,11.0,1.0,1.0,7.0,139.75,0.0
1.0,0,1,16.0,1,3.0,4,3,5.0,4,1.0,12.0,1.0,2.0,1.0,156.72,1.0
11.0,1,1,8.0,2,3.0,5,2,1.0,3,0.0,14.0,1.0,4.0,12.0,189.74,0.0
13.0,1,1,21.0,2,3.0,4,0,3.0,2,0.0,13.0,6.0,14.0,12.0,204.35,0.0
19.0,0,3,11.0,4,3.0,3,2,1.0,5,1.0,21.0,1.0,1.0,8.0,157.72,0.0
10.0,0,1,25.0,1,4.0,4,3,1.0,3,0.0,14.0,1.0,2.0,8.0,146.53,0.0
5.0,1,3,36.0,4,4.0,5,2,1.0,3,0.0,15.0,1.0,6.0,8.0,179.68,0.0
1.0,0,1,17.0,1,4.0,5,3,4.0,3,1.0,26.0,1.0,2.0,1.0,143.59,1.0
4.0,1,1,9.0,1,3.0,5,2,1.0,7,1.0,25.0,2.0,2.0,1.0,193.77,0.0
8.0,1,3,15.68136813681368,2,3.0,3,5,3.0,2,0.0,13.0,0.0,1.0,0.0,124.04,0.0
2.0,1,3,16.0,4,2.0,4,2,4.0,2,1.0,14.0,0.0,1.0,7.0,182.68,0.0
11.0,1,1,15.0,2,3.0,3,3,1.0,3,0.0,19.0,0.0,1.0,3.0,147.71,0.0
9.0,0,3,7.0,4,4.0,4,0,3.0,3,0.0,15.0,2.0,2.0,4.51735087321388,212.89,0.0
21.0,1,1,16.0,2,4.0,4,3,3.0,6,0.0,13.0,2.0,2.0,1.0,146.05,0.0
1.0,0,1,29.0,1,3.0,4,0,5.0,3,1.0,14.0,2.0,2.960674157303371,9.0,233.8,0.0
19.0,1,1,8.0,2,2.0,3,0,1.0,4,0.0,14.0,1.0,4.0,7.0,185.78,0.0
8.0,1,2,10.0,3,3.0,4,3,1.0,2,0.0,20.0,2.0,2.0,3.0,162.37,0.0
18.0,1,3,12.0,4,3.0,4,4,4.0,9,0.0,15.737864077669904,2.0,4.0,11.0,307.13,0.0
4.0,1,1,14.0,1,3.0,5,3,4.0,3,0.0,13.0,2.0,2.0,2.0,146.41,0.0
0.0,1,1,13.0,0,2.0,3,5,3.0,4,1.0,13.0,4.0,7.0,7.0,133.39,1.0
5.0,1,1,31.0,1,4.0,5,2,5.0,3,0.0,20.0,1.0,2.0,9.0,193.12,0.0
2.0,1,3,12.0,1,4.0,4,2,1.0,3,0.0,15.0,1.0,2.0,3.0,174.08,0.0
18.0,1,1,11.0,2,4.0,2,4,5.0,3,0.0,15.737864077669904,2.0,15.0,14.0,316.9,0.0
6.0,0,1,29.0,2,3.0,3,0,1.0,2,1.0,12.0,3.0,2.960674157303371,12.0,234.58,0.0
5.0,1,1,9.0,2,4.0,4,3,3.0,3,0.0,15.0,2.0,2.0,4.0,159.77,0.0
18.0,1,1,10.0,3,3.0,4,4,2.0,6,1.0,15.737864077669904,2.0,2.0,2.0,320.13,0.0
0.0,1,3,22.0,4,3.0,3,0,3.0,3,0.0,13.0,1.0,6.0,0.0,181.61,1.0
0.0,0,1,15.0,1,2.0,3,5,5.0,3,1.0,11.0,0.0,2.0,0.0,131.72,1.0
18.0,1,3,7.0,4,4.0,4,2,5.0,7,1.0,22.0,2.0,2.0,4.0,179.54,0.0
16.0,0,1,15.0,2,4.0,4,4,1.0,3,0.0,15.737864077669904,6.0,15.0,10.0,309.3,0.0
4.0,1,1,14.0,2,3.0,3,1,4.0,4,0.0,11.0,1.712427097353073,1.0,0.0,264.22,0.0
12.0,0,1,8.0,0,3.0,3,0,3.0,1,0.0,25.0,6.0,11.0,4.51735087321388,209.38,0.0
16.0,1,1,14.0,1,4.0,2,2,4.0,8,1.0,17.0,1.0,2.0,1.0,148.72,0.0
19.0,0,3,33.0,4,3.0,5,2,5.0,3,0.0,16.0,4.0,5.0,6.0,168.85,0.0
14.0,1,1,21.0,1,3.0,5,4,3.0,3,0.0,15.737864077669904,4.0,1.0,10.0,321.26,0.0
17.0,1,3,34.0,1,2.0,1,1,2.0,4,1.0,18.0,1.0,2.960674157303371,11.0,233.2,0.0
10.239954853273138,1,3,16.0,1,3.0,4,3,3.0,2,0.0,12.0,0.0,1.0,0.0,112.0,0.0
0.0,0,3,15.68136813681368,0,3.0,5,5,5.0,1,0.0,21.0,1.0,2.0,0.0,123.25,1.0
13.0,0,1,15.68136813681368,1,2.9317314170222324,4,5,5.0,8,0.0,11.0,0.0,1.0,0.0,125.61,1.0
1.0,0,1,17.0,1,4.0,4,0,3.0,8,0.0,12.0,1.0,2.0,4.51735087321388,225.48,1.0
9.0,1,3,17.0,4,3.0,4,2,1.0,5,0.0,13.0,1.0,1.0,0.0,166.52,0.0
18.0,1,1,8.0,1,3.0,3,4,5.0,6,1.0,15.737864077669904,1.0,1.0,4.0,298.59,1.0
4.0,1,3,6.0,2,3.0,3,2,1.0,9,1.0,11.0,0.0,1.0,5.0,159.93,1.0
4.0,1,1,15.68136813681368,2,2.0,4,5,4.0,1,1.0,16.0,1.0,2.0,2.0,126.57,0.0
1.0,1,3,9.0,4,3.0,5,2,4.0,9,1.0,13.0,2.0,3.0,4.51735087321388,224.07,1.0
0.0,0,1,12.0,2,2.9317314170222324,4,5,1.0,2,1.0,18.0,0.0,1.0,0.0,129.26,1.0
10.0,1,3,17.0,0,4.0,5,2,3.0,3,1.0,14.0,1.0,2.0,8.0,181.73,0.0
20.0,1,1,9.0,2,3.0,4,0,1.0,5,0.0,15.0,2.0,5.0,4.51735087321388,210.78,0.0
2.0,1,1,9.0,1,2.0,4,2,4.0,6,0.0,12.0,2.0,2.0,5.0,173.55,1.0
18.0,1,1,11.0,1,2.0,5,2,5.0,2,1.0,14.0,1.0,1.0,4.0,157.69,0.0
14.0,1,2,6.0,3,2.0,4,4,3.0,2,0.0,12.0,1.712427097353073,2.0,10.0,291.89,0.0
6.0,0,1,15.68136813681368,0,2.0,4,5,3.0,10,1.0,16.0,1.0,1.0,0.0,124.37,1.0
4.0,1,1,13.0,0,3.0,5,2,2.0,2,0.0,13.0,6.0,7.0,8.0,171.27,0.0
3.0,1,3,9.0,1,4.0,5,2,4.0,4,0.0,20.0,1.0,2.0,1.0,191.44,0.0
21.0,1,3,9.0,4,3.0,4,2,3.066308662152697,2,1.0,23.0,6.0,8.0,8.0,170.37,0.0
7.0,0,1,24.0,0,3.0,5,3,3.0,11,1.0,17.0,2.0,2.0,1.0,149.37,1.0
22.0,1,1,7.0,2,4.0,5,4,2.0,8,0.0,15.737864077669904,2.0,2.0,1.0,307.65,0.0
7.0,0,1,16.0,0,3.0,4,2,3.0,2,0.0,14.0,1.0,7.0,7.0,150.63,0.0
7.0,0,1,21.0,1,3.0,3,1,5.0,8,0.0,14.0,1.712427097353073,6.0,9.0,270.07,0.0
10.0,1,3,10.0,1,4.0,5,0,1.0,2,0.0,20.0,1.0,4.0,5.0,201.44,0.0
2.0,0,3,8.0,2,3.0,3,2,3.0,2,0.0,14.0,1.0,1.0,2.0,146.49,0.0
5.0,1,1,12.0,0,3.0,4,3,2.0,2,1.0,13.0,1.0,2.0,4.0,173.21,0.0
14.0,0,3,9.0,2,4.0,4,3,5.0,3,0.0,13.0,1.0,2.0,1.0,153.27,0.0
12.0,0,3,27.0,2,2.0,5,2,3.0,7,0.0,19.0,0.0,1.0,2.0,157.36,0.0
1.0,1,1,31.0,1,3.0,4,3,4.0,10,0.0,23.0,2.0,2.0,3.0,160.97,0.0
18.0,1,2,10.0,2,2.0,5,0,3.066308662152697,5,0.0,21.0,1.0,1.0,3.0,177.3613898678414,0.0
10.0,1,1,6.0,0,2.0,3,0,1.0,5,0.0,17.0,1.0,1.0,2.0,174.91,0.0
0.0,0,1,35.0,1,2.0,4,2,3.0,2,0.0,22.0,2.0,3.0,8.0,145.08,1.0
7.0,1,1,13.0,1,2.9317314170222324,3,5,1.0,2,0.0,13.0,0.0,1.0,0.0,129.72,0.0
13.0,1,1,15.68136813681368,1,3.0,3,5,3.0,3,0.0,14.0,1.0,1.0,2.0,123.45,0.0
7.0,1,3,10.0,4,3.0,4,1,3.0,5,0.0,15.737864077669904,2.0,5.0,10.0,299.65,0.0
1.0,0,1,15.0,2,3.0,6,3,3.0,3,0.0,20.0,2.0,2.0,3.0,171.21,0.0
0.0,0,1,8.0,2,3.0,1,2,3.0,2,0.0,17.0,1.0,1.0,7.0,152.06,0.0
19.0,1,1,15.68136813681368,1,2.0,3,5,5.0,2,0.0,14.0,0.0,1.0,2.0,125.0,0.0
1.0,1,1,7.0,1,4.0,4,3,1.0,4,1.0,17.0,1.0,3.0,1.0,147.93,1.0
11.0,0,1,8.0,2,3.0,1,5,3.066308662152697,7,0.0,12.0,4.0,4.0,12.0,177.3613898678414,0.0
11.0,1,1,10.0,3,3.0,4,0,3.0,3,0.0,16.0,8.0,8.0,4.51735087321388,219.34,0.0
6.0,1,1,6.0,2,2.0,4,2,3.066308662152697,1,0.0,14.0,1.0,1.0,4.0,169.49,0.0
1.0,1,3,35.0,4,4.0,4,2,4.0,3,0.0,21.0,2.0,2.0,5.0,187.72,0.0
21.0,0,1,6.0,1,2.0,1,1,2.0,3,0.0,22.0,1.712427097353073,2.0,1.0,268.85,0.0
11.0,0,2,6.0,3,2.9317314170222324,3,5,4.0,1,1.0,11.0,1.0,1.0,2.0,129.91,0.0
18.0,1,1,9.0,2,2.0,2,3,3.066308662152697,3,0.0,14.0,7.0,8.0,8.0,145.11,0.0
28.0,1,1,15.0,2,3.0,4,2,3.0,9,0.0,12.0,2.0,2.0,1.0,162.8,0.0
4.0,1,3,6.0,2,3.0,3,2,2.0,9,1.0,11.0,1.0,1.0,5.0,159.93,1.0
9.0,1,1,32.0,1,3.0,4,0,3.0,3,1.0,12.0,1.0,11.0,4.51735087321388,228.88,0.0
1.0,1,1,7.0,2,3.0,4,3,3.0,3,0.0,23.0,1.0,2.0,2.0,137.23,0.0
12.0,0,2,8.0,3,3.0,4,3,3.066308662152697,2,1.0,12.0,1.0,2.0,3.0,154.91,0.0
1.0,1,1,9.0,0,3.0,4,3,4.0,3,0.0,12.0,1.0,2.0,3.0,147.26,0.0
10.0,1,1,17.0,2,3.0,4,0,5.0,9,1.0,14.0,2.0,6.0,8.0,208.21,0.0
10.239954853273138,1,1,6.0,1,3.0,3,5,3.0,8,0.0,14.0,1.0,1.0,2.0,122.32,0.0
9.0,0,3,6.0,4,4.0,3,2,4.0,1,1.0,13.0,0.0,1.0,4.0,163.49,0.0
28.0,1,1,14.0,1,4.0,4,2,1.0,6,0.0,16.0,2.0,2.0,8.0,193.54,0.0
5.0,1,3,19.0,2,3.0,3,2,1.0,3,0.0,11.0,0.0,1.0,3.0,144.03,0.0
10.0,0,1,11.0,2,3.0,4,2,4.0,9,0.0,14.0,2.0,2.0,3.0,176.31,0.0
14.0,0,3,8.0,2,4.0,4,2,3.0,9,0.0,13.0,2.0,2.0,2.0,192.28,1.0
14.0,0,1,15.0,1,3.0,3,4,3.0,3,0.0,15.737864077669904,0.0,1.0,11.0,294.19,0.0
15.0,0,1,16.0,0,2.9317314170222324,3,5,3.0,4,0.0,22.0,1.0,3.0,3.0,129.36,0.0
5.0,1,1,16.0,2,3.0,5,3,4.0,2,1.0,17.0,2.0,3.0,3.0,151.57,0.0
6.0,1,1,24.0,2,4.0,4,3,4.0,3,0.0,14.0,2.0,2.0,1.0,147.1,1.0
20.0,1,1,21.0,2,4.0,4,5,3.066308662152697,11,0.0,19.0,4.0,5.0,4.0,177.3613898678414,1.0
10.239954853273138,1,1,15.0,2,3.0,3,5,3.0,5,0.0,12.0,1.0,2.0,0.0,121.05,0.0
0.0,0,3,30.0,2,3.0,5,3,1.0,2,1.0,14.0,1.0,1.0,0.0,111.18,1.0
12.0,1,1,15.0,1,2.0,3,2,5.0,2,0.0,25.0,4.0,7.0,9.0,151.51,0.0
6.0,1,1,7.0,1,3.0,4,2,1.0,3,1.0,23.0,6.0,8.0,9.0,186.62,0.0
16.0,1,1,15.0,2,3.0,4,3,3.0,6,0.0,14.0,2.0,2.0,1.0,164.68,0.0
16.0,0,1,15.68136813681368,2,2.0,3,5,3.0,5,0.0,13.0,0.0,1.0,2.0,124.38,0.0
4.0,1,1,15.68136813681368,2,2.0,4,5,4.0,1,1.0,16.0,2.0,2.0,2.0,126.57,0.0
29.0,1,1,14.0,2,3.0,3,3,3.066308662152697,5,1.0,18.0,1.0,2.0,2.0,142.57,0.0
14.0,1,3,8.0,2,2.0,3,1,4.0,2,0.0,19.0,1.0,2.960674157303371,4.0,260.15,0.0
3.0,1,1,6.0,2,2.0,5,3,3.0,4,0.0,21.0,1.0,1.0,2.0,138.33,0.0
26.0,1,3,6.0,1,2.0,3,2,5.0,8,0.0,20.0,4.0,8.0,10.0,183.81,0.0
5.0,1,1,9.0,1,3.0,3,2,5.0,2,0.0,12.0,1.0,2.0,3.0,167.25,0.0
0.0,1,1,20.0,3,2.0,4,3,4.0,2,1.0,24.0,1.0,1.0,2.0,137.43,1.0
7.0,0,1,9.0,2,2.9317314170222324,4,5,1.0,4,0.0,17.0,0.0,1.0,0.0,129.79,0.0
4.0,1,1,15.68136813681368,2,2.0,3,5,2.0,4,1.0,19.0,1.0,1.0,2.0,123.56,0.0
9.0,1,3,9.0,4,2.0,3,2,4.0,4,1.0,16.0,0.0,1.0,1.0,192.78,0.0
18.0,0,1,12.0,2,3.0,5,3,3.066308662152697,5,0.0,15.0,1.0,2.0,4.0,156.62,0.0
16.0,1,1,7.0,2,3.0,5,2,2.0,11,1.0,14.0,1.0,2.0,3.0,185.62,0.0
19.0,1,1,17.0,2,4.0,4,3,1.0,5,0.0,22.0,1.0,2.0,3.0,151.54,0.0
10.239954853273138,0,3,18.0,3,3.0,2,2,3.0,10,0.0,13.0,2.0,2.0,3.0,172.07,1.0
19.0,1,3,16.0,4,4.0,4,0,5.0,6,1.0,13.0,1.0,2.960674157303371,3.0,232.61,0.0
10.0,0,1,35.0,2,2.0,3,0,4.0,2,1.0,12.0,5.0,9.0,4.51735087321388,218.49,1.0
10.0,1,1,9.0,2,4.0,4,3,3.066308662152697,6,0.0,14.0,2.0,3.0,3.0,150.43,0.0
22.0,1,1,28.0,3,3.0,3,1,4.0,4,0.0,16.0,1.712427097353073,1.0,2.0,264.13,0.0
26.0,1,3,10.0,4,3.0,5,1,5.0,3,0.0,15.737864077669904,2.0,2.0,17.0,293.56,0.0
20.0,1,1,15.68136813681368,0,2.0,3,5,3.0,5,0.0,24.0,0.0,1.0,0.0,124.79,1.0
16.0,1,1,12.0,1,2.0,4,4,3.066308662152697,8,0.0,15.737864077669904,3.0,6.0,14.0,293.92,0.0
4.0,1,1,14.0,2,3.0,3,1,4.0,4,0.0,11.0,1.712427097353073,1.0,0.0,264.22,0.0
1.0,0,1,7.0,2,4.0,6,3,2.0,5,0.0,15.0,3.0,3.0,1.0,168.64,0.0
0.0,1,3,33.0,2,2.0,3,2,1.0,2,1.0,18.0,3.0,7.0,7.0,158.13,1.0
29.0,0,1,9.0,2,4.0,4,0,4.0,5,0.0,19.0,1.0,2.960674157303371,3.0,234.76,0.0
6.0,1,1,13.0,1,2.0,3,0,3.0,1,0.0,11.0,0.0,3.0,4.51735087321388,216.91000000000005,0.0
5.0,0,3,11.0,4,3.0,4,2,4.0,3,0.0,19.0,5.0,8.0,4.51735087321388,218.55,1.0
24.0,0,3,15.0,2,2.0,3,4,4.0,5,1.0,15.737864077669904,6.0,11.0,10.0,298.47,0.0
23.0,1,1,23.0,2,2.0,4,0,5.0,6,0.0,15.0,0.0,2.960674157303371,11.0,232.69,0.0
5.0,1,1,15.68136813681368,0,3.0,3,5,5.0,2,0.0,14.0,0.0,1.0,2.0,124.39,0.0
11.0,1,3,20.0,2,3.0,3,2,4.0,1,0.0,11.0,5.0,7.0,7.0,199.24,0.0
16.0,0,1,9.0,1,3.0,4,3,2.0,7,1.0,15.0,1.0,3.0,3.0,150.15,0.0
26.0,1,1,6.0,2,3.0,4,0,4.0,9,0.0,20.0,3.0,5.0,4.51735087321388,229.45,0.0
4.0,1,1,7.0,2,3.0,5,2,1.0,3,1.0,13.0,2.0,4.0,1.0,176.26,0.0
27.0,1,3,15.0,4,4.0,4,1,2.0,7,0.0,15.0,1.0,2.960674157303371,3.0,243.36,0.0
8.0,1,1,28.0,2,2.0,5,3,3.0,1,0.0,15.0,2.0,4.0,3.0,142.3,0.0
10.0,1,3,24.0,4,3.0,5,2,4.0,4,0.0,17.0,2.0,2.0,4.0,180.07,0.0
13.0,1,1,19.0,1,4.0,4,2,4.0,6,0.0,22.0,2.0,2.0,1.0,177.95,0.0
18.0,1,1,35.0,0,2.0,3,0,1.0,5,1.0,18.0,1.0,1.0,2.0,193.8,0.0
3.0,0,1,11.0,2,3.0,4,3,2.0,10,0.0,12.0,0.0,1.0,3.0,137.61,0.0
10.239954853273138,1,3,16.0,4,1.0,3,5,4.0,2,0.0,14.0,2.0,2.0,2.0,122.97,0.0
8.0,1,3,24.0,1,2.0,3,2,3.0,2,0.0,16.0,1.0,1.0,0.0,146.01,0.0
21.0,1,1,32.0,1,3.0,4,0,3.0,4,0.0,24.0,2.0,13.0,4.51735087321388,211.33,0.0
19.0,1,1,8.0,2,2.0,3,0,1.0,4,0.0,14.0,0.0,4.0,7.0,185.78,0.0
25.0,1,1,7.0,2,4.0,4,3,1.0,3,0.0,12.0,2.0,2.0,1.0,152.23,0.0
19.0,1,3,11.0,2,2.0,4,2,5.0,6,1.0,12.0,1.0,2.0,4.0,175.06,0.0
6.0,1,1,10.0,1,4.0,4,2,5.0,3,0.0,13.0,2.0,7.0,4.0,192.25,0.0
1.0,1,2,14.0,1,3.0,4,3,2.0,2,0.0,13.0,0.0,1.0,4.0,149.36,0.0
10.239954853273138,1,3,13.0,0,2.0,3,5,3.0,1,1.0,25.0,0.0,5.0,7.0,123.08,0.0
3.0,1,1,16.0,2,4.0,2,3,3.0,8,0.0,19.0,2.0,2.0,1.0,149.51,0.0
2.0,1,3,9.0,1,2.0,3,2,3.0,5,1.0,18.0,1.0,1.0,0.0,152.38,1.0
1.0,1,1,29.0,2,3.0,4,3,3.0,6,1.0,12.0,1.0,2.0,2.0,146.32,1.0
0.0,0,1,15.68136813681368,1,2.0,3,5,1.0,3,0.0,13.0,0.0,1.0,2.0,125.8,0.0
6.0,1,2,8.0,3,2.0,3,3,3.0,2,0.0,13.0,0.0,1.0,4.0,136.0,0.0
5.0,1,1,19.0,0,3.0,4,4,3.0,3,0.0,15.737864077669904,10.0,16.0,9.0,320.45,1.0
1.0,0,1,11.0,0,3.0,4,3,2.0,20,1.0,24.0,2.0,2.0,1.0,147.85,1.0
1.0,1,3,9.0,4,4.0,4,5,3.066308662152697,6,0.0,12.0,1.0,2.0,4.51735087321388,177.3613898678414,0.0
17.0,0,1,17.0,2,3.0,4,3,2.0,2,0.0,20.0,1.0,2.0,8.0,149.55,0.0
0.0,1,1,14.0,3,2.0,4,3,1.0,4,0.0,19.0,2.0,2.0,2.0,171.78,0.0
3.0,0,1,6.0,2,2.0,4,0,3.0,2,0.0,22.0,2.0,5.0,8.0,184.74,0.0
8.0,1,1,16.0,2,3.0,4,0,1.0,2,0.0,12.0,1.0,2.0,4.51735087321388,210.0,0.0
0.0,0,1,15.68136813681368,3,3.0,1,5,1.0,1,0.0,18.0,2.0,7.0,7.0,125.44,0.0
10.239954853273138,0,1,10.0,0,3.0,3,5,2.0,19,1.0,23.0,1.0,1.0,0.0,122.85,1.0
12.0,1,3,14.0,4,3.0,5,2,2.0,2,0.0,21.0,2.0,2.0,6.0,165.28,0.0
8.0,1,1,14.0,2,4.0,4,0,4.0,2,0.0,12.0,1.0,2.960674157303371,12.0,244.94,0.0
1.0,0,3,26.0,4,4.0,3,2,2.0,10,1.0,14.0,2.0,2.0,5.0,178.04,1.0
7.0,1,3,15.68136813681368,0,2.0,3,5,3.0,2,1.0,18.0,1.0,1.0,6.0,125.79,0.0
16.0,1,1,24.0,0,3.0,4,0,3.0,10,0.0,12.0,2.0,2.960674157303371,9.0,232.39,0.0
0.0,1,1,29.0,2,2.9317314170222324,3,5,1.0,2,0.0,22.0,0.0,1.0,2.0,128.86,0.0
17.0,1,1,14.0,2,3.0,4,5,3.066308662152697,10,0.0,17.0,2.0,2.0,4.51735087321388,177.3613898678414,0.0
2.0,1,1,29.0,2,2.9317314170222324,1,5,3.066308662152697,2,0.0,24.0,1.0,1.0,7.0,127.0,0.0
0.0,0,1,15.68136813681368,1,3.0,4,5,5.0,8,0.0,11.0,1.0,1.0,0.0,125.61,1.0
29.0,0,1,15.0,1,3.0,5,1,4.0,3,1.0,16.0,3.0,16.0,1.0,260.77,0.0
23.0,1,3,14.0,4,2.0,3,3,4.0,8,0.0,15.0,1.0,2.0,2.0,138.75,0.0
14.0,1,3,12.0,2,3.0,3,0,2.0,4,1.0,18.0,0.0,2.960674157303371,0.0,235.91000000000005,0.0
1.0,0,1,7.0,2,4.0,6,3,1.0,5,0.0,15.0,3.0,3.0,1.0,168.64,0.0
30.0,1,1,14.0,2,3.0,6,0,1.0,6,0.0,12.0,1.0,2.0,3.0,197.6,0.0
25.0,1,1,16.0,2,4.0,4,3,1.0,5,0.0,24.0,2.0,2.0,4.0,145.75,0.0
1.0,1,3,30.0,1,3.0,5,2,3.0,3,0.0,22.0,4.0,6.0,9.0,160.4,0.0
10.0,1,3,15.0,4,2.0,4,2,4.0,2,0.0,14.0,1.0,1.0,3.0,141.89,0.0
0.0,1,1,15.68136813681368,0,3.0,4,5,5.0,7,0.0,13.0,0.0,1.0,7.0,123.62,1.0
20.0,1,1,21.0,2,4.0,4,3,4.0,11,1.0,19.0,2.0,5.0,4.0,174.63,1.0
1.0,0,3,31.0,1,3.0,4,3,2.0,2,0.0,14.0,1.0,3.0,2.0,149.0,0.0
1.0,1,1,24.0,3,4.0,5,3,4.0,3,0.0,22.0,2.0,2.0,1.0,146.27,0.0
20.0,1,1,22.0,2,3.0,4,4,4.0,7,0.0,15.737864077669904,2.0,2.0,4.0,315.81,0.0
7.0,0,1,16.0,2,2.0,1,2,1.0,2,0.0,13.0,3.0,7.0,2.0,147.24,0.0
1.0,1,1,8.0,2,3.0,5,2,3.0,3,0.0,13.0,2.0,2.0,3.0,171.17,0.0
3.0,0,1,15.0,1,3.0,3,2,3.0,8,1.0,18.0,0.0,1.0,7.0,146.95,0.0
10.0,1,1,31.0,1,2.0,4,2,2.0,8,0.0,13.0,0.0,1.0,3.0,157.31,0.0
7.0,0,1,8.0,2,3.0,3,2,3.0,3,0.0,11.0,1.0,1.0,2.0,140.33,0.0
4.0,1,1,10.0,1,3.0,1,3,3.0,9,0.0,12.0,2.0,2.0,2.0,139.78,0.0
19.0,0,1,7.0,1,3.0,4,2,3.0,6,0.0,13.0,2.0,2.0,4.0,178.99,0.0
2.0,1,1,8.0,0,3.0,4,3,5.0,4,0.0,12.0,2.0,2.0,3.0,145.8,0.0
10.239954853273138,0,3,9.0,1,3.0,3,3,1.0,2,1.0,12.0,1.0,1.0,0.0,115.69,1.0
16.0,1,1,14.0,2,2.0,3,2,4.0,5,0.0,21.0,1.0,1.0,0.0,147.65,0.0
8.0,1,1,8.0,2,2.0,4,0,4.0,3,0.0,18.0,6.0,6.0,4.0,202.74,0.0
15.0,1,3,8.0,4,2.0,5,4,1.0,2,0.0,15.737864077669904,3.0,6.0,9.0,298.45,1.0
1.0,0,1,13.0,2,4.0,5,3,2.0,3,1.0,19.0,2.0,2.0,1.0,154.26,1.0
11.0,1,3,8.0,4,3.0,5,2,1.0,3,1.0,20.0,0.0,1.0,3.0,154.05,0.0
22.0,1,1,8.0,2,2.0,5,4,1.0,8,0.0,15.737864077669904,2.0,2.0,1.0,307.65,0.0
0.0,1,1,15.68136813681368,2,3.0,3,5,2.0,2,1.0,11.0,1.0,1.0,0.0,125.15,1.0
17.0,1,1,10.0,2,3.0,1,4,5.0,2,0.0,14.0,2.0,14.0,13.0,291.9,0.0
10.239954853273138,0,1,27.0,1,3.0,3,5,2.0,8,0.0,20.0,0.0,1.0,2.0,122.58,0.0
1.0,0,1,10.0,2,3.0,5,3,1.0,2,1.0,12.0,1.0,2.0,1.0,153.53,1.0
11.0,1,1,21.0,2,4.0,4,3,5.0,3,0.0,13.0,4.0,13.0,18.0,155.34,0.0
7.0,1,1,12.0,2,4.0,5,3,2.0,3,0.0,14.0,1.0,2.0,3.0,154.11,0.0
2.0,1,1,17.0,3,3.0,4,2,3.0,5,0.0,14.0,2.0,2.0,8.0,161.6,0.0
10.239954853273138,1,1,15.0,2,2.0,3,5,5.0,4,0.0,14.0,1.0,1.0,0.0,120.18,1.0
1.0,1,1,26.0,1,4.0,4,3,2.0,5,0.0,12.0,2.0,2.0,3.0,161.69,0.0
12.0,1,1,17.0,1,4.0,4,2,3.066308662152697,5,0.0,20.0,2.0,2.0,4.51735087321388,223.24,0.0
15.0,1,1,8.0,2,3.0,3,2,1.0,2,0.0,13.0,0.0,2.0,2.0,140.89,0.0
0.0,0,1,32.0,3,2.9317314170222324,4,5,3.0,2,1.0,14.0,1.0,1.0,3.0,128.14,0.0
4.0,0,3,13.0,4,3.0,3,0,3.066308662152697,3,0.0,14.0,2.0,2.0,2.0,196.37,0.0
28.0,0,1,18.0,1,3.0,4,1,1.0,5,0.0,21.0,1.712427097353073,2.0,13.0,285.32,0.0
16.0,1,1,13.0,1,3.0,4,0,5.0,11,0.0,14.0,4.0,2.960674157303371,8.0,258.48,0.0
1.0,0,3,13.0,2,2.0,3,2,5.0,1,0.0,14.0,1.0,1.0,3.0,148.98,0.0
22.0,1,1,31.0,2,2.0,3,5,5.0,2,0.0,14.0,1.0,1.0,4.0,132.11,0.0
15.0,0,3,17.0,1,3.0,6,2,4.0,3,0.0,14.0,4.0,12.0,10.0,186.51,0.0
